Client,Project,Sample_Number,Client_Sample_ID,Source,lake.name,NWIS_Station_ID,Date_Sampled,Sample_Type,Collection_Method,Temp,Stage,Record_Number,Sample_Depth,Acid Neutralizing Capacity,Air-equilibrated pH,NH4+,Calcium,Chloride,Chlorophyll a,Dissolved Inorganic Carbon,Dissolved Organic Carbon,Filtered Aluminum,Filtered Calcium,Filtered Iron,Filtered Magnesium,Filtered Potassium,Filtered Silicon,Filtered Sodium,Magnesium,Nitrate,Organic Monomeric Aluminum,pH,Potassium,Silicon,Sodium,Specific Conductance,Sulfate,Total Aluminum,Total Monomeric Aluminum,UV254
USGS Watersheds Group,ALTM,107142-03,67009,70729,Otter Lake,1347258,2/10/2020 13:50,Regular,Manual,2.3,1.23,2000994,0,,,,21.46921539,7.473199844,,140.1765289,298.1124268,,,,,,,,9.174731255,15.82759953,2.559999943,,4.048787594,78.26780701,24.9826889,,25.7866993,7.837859154,4.289999962,0.123999998
USGS Watersheds Group,ALTM,106151-09,63498,70859,G Lake,1342781,11/1/2017 11:53,Regular,Manual,10,,,0.5,22.82935333,6.547753334,0.370999992,22.67100334,5.829899788,2.299999952,76.44933319,319.3354187,6.763276577,,,,,,,10.22494507,0.921899974,0.165000007,5.956127644,3.879112244,32.87950516,23.51258278,10.06000042,15.88430023,4.084300518,0.643000007,0.092
USGS Watersheds Group,ALTM,106311-08,63973,70859,G Lake,1342781,2/13/2018 12:45,Regular,Manual,1.2,,,0.5,-19.05725098,5.253890514,0.967999995,17.48984146,5.965000153,0.620000005,97.57239532,338.9264832,12.88187313,,,,,,,7.146044731,20.5788002,2.480000019,5.126669407,3.184560299,72.17247009,24.56135941,12.55000019,23.21870041,12.21294498,6.079999924,0.129999995
USGS Watersheds Group,ALTM,106362-04,64147,70859,G Lake,1342781,4/10/2018 10:55,Regular,Kemmerer,1.2,,,0.5,-2.415884256,5.648238182,1.820000052,17.68918991,4.97329998,0.839999974,99.78710938,287.9630432,8.407958984,,,,,,,6.403597355,17.69449997,2.00999999,5.261772156,3.454205513,52.27434158,18.80309105,12.06999969,18.70949936,8.286704063,3.799999952,0.115999997
USGS Watersheds Group,ALTM,106445-01,64524,70859,G Lake,1342781,5/22/2018 11:00,Regular,Manual,15.3,,1801800,0,37.64285278,6.257154942,0.837000012,21.34204865,5.4284,0.100000001,54.48534393,294.4573059,4.057838917,,,,,,,8.771419525,6.18262,0.681999981,6.021343231,3.852954626,48.38946152,22.31591225,10.93999958,17.3316,5.494833946,1.190000057,0.090000004
USGS Watersheds Group,ALTM,106487-01,64796,70859,G Lake,1342781,7/30/2018 10:35,Regular,Kemmerer,23.5,,1802507,0.5,39.29852676,6.310012341,0.451000005,22.3359127,5.397900105,1.409999967,46.54233932,292.2759094,7.925993919,,,,,,,10.90516663,0,-0.48300001,6.212864876,3.413111448,34.06913757,25.21011543,10.60000038,17.21660042,2.982906818,0.203999996,0.052999999
USGS Watersheds Group,ALTM,106568-07,65024,70859,G Lake,1342781,9/5/2018 11:15,Regular,Kemmerer,24.3,,183203,0.5,25.95881844,6.484562397,-2.00999999,23.71603394,6.025499821,1.600000024,58.29865265,282.5011902,1.773237824,,,,,,,11.72966862,0,-0.0625,6.294199467,3.729050636,31.79697609,25.87447166,11.03999996,18.02709961,1.822587371,0.508000016,0.048
USGS Watersheds Group,ALTM,106672-01,65382,70859,G Lake,1342781,11/14/2018 12:10,Regular,Manual,2.9,,1900209,0,36.38660431,6.093412399,0.777999997,21.89733124,5.8822999,,63.37751389,317.48703,4.380197525,,,,,,,10.08347893,1.751399994,0.848999977,5.919585705,3.535488129,47.82833099,25.57118416,10.78999996,17.81719971,4.782902241,1.710000038,0.104999997
USGS Watersheds Group,ALTM,106746-01,65626,70859,G Lake,1342781,2/27/2019 12:45,Regular,Kemmerer,0.5,,1900773,0.5,27.17282104,5.356087685,1.080000043,20.4485302,5.364999771,,167.2443695,300.3188171,7.483487129,,,,,,,8.549943924,13.23729992,1.419999957,5.638582706,3.278001785,62.62289047,24.08583832,12.42000008,18.36720085,8.532197952,2.369999886,0.108000003
USGS Watersheds Group,ALTM,106776-08,65719,70859,G Lake,1342781,4/4/2019 23:45,Regular,Kemmerer,1.3,,1901143,0.5,-2.07094121,5.364131927,0.755999982,16.48106956,5.557600021,,83.35990906,325.7797241,11.68441391,,,,,,,7.118888855,21.68129921,2.900000095,5.172610283,2.910479307,73.34519958,23.67259979,13.30000019,18.16220093,11.86526966,5.019999981,0.127000004
USGS Watersheds Group,ALTM,106847-01,65979,70859,G Lake,1342781,5/15/2019 10:22,Regular,Kemmerer,9.5,,1901430,0.5,13.19269466,5.914692879,0.934000015,17.69282532,5.346300125,,47.54978561,292.7754517,6.2032547,,,,,,,7.663900375,9.074999809,1.570000052,5.675305367,2.839366198,49.57981873,19.52858734,9.300000191,15.85140038,7.470525265,2.480000019,0.119000003
USGS Watersheds Group,ALTM,106935-01,66320,70859,G Lake,1342781,7/24/2019 10:40,Triplicate,Kemmerer,23.9,,1902054,0.5,31.0184269,6.546065807,0.388999999,19.30063057,5.740499973,,41.50511169,279.7785645,2.195938826,,,,,,,9.161867142,0.533399999,0.105999999,6.355712414,2.381521702,31.07201767,21.73657799,14.52999973,14.82089996,3.165079355,0.497999996,0.072999999
USGS Watersheds Group,ALTM,106935-02,66321,70859,G Lake,1342781,7/24/2019 10:43,Triplicate,Kemmerer,23.9,,1902055,0.5,30.78559303,6.583052158,0.603999972,19.98121071,5.259600163,,40.81405258,284.7242126,2.365353584,,,,,,,9.016031265,0,0.00859,6.193332195,2.365174055,31.40511131,21.72793388,10.43999958,14.98659992,3.417239666,0.49000001,0.075999998
USGS Watersheds Group,ALTM,106935-03,66322,70859,G Lake,1342781,7/24/2019 10:46,Triplicate,Kemmerer,23.9,,1902056,0.5,-1.441349983,6.580803871,0.810000002,19.87346268,5.551799774,,40.04806137,281.8600769,2.368439913,,,,,,,8.941706657,0.344000012,0.142000005,6.200283527,2.538594723,31.49604607,21.6500206,8.850000381,14.82149982,3.25797534,0.523000002,0.072999999
USGS Watersheds Group,ALTM,107027-01,66554,70859,G Lake,1342781,9/25/2019 10:45,Regular,Kemmerer,18,,1902687,0.5,33.7891922,6.47628212,1.580000043,21.45714951,7.426300049,,60.6299324,285.3320313,1.134802938,,,,,,,10.51731682,0,0.172000006,6.073934078,2.765604258,26.88658142,22.80733299,9.109999657,16.19790077,2.066595793,0.282999992,0.063000001
USGS Watersheds Group,ALTM,107095-03,66756,70859,G Lake,1342781,11/13/2019 12:15,Regular,Kemmerer,3.6,,2000395,0.5,-0.213145763,6.144524574,1.210000038,16.928545,6.438199997,,57.34116364,448.7048035,7.206173897,,,,,,,7.431974888,1.571699977,2.230000019,5.744644642,4.768088818,41.79218674,17.99668503,8.81000042,15.8046999,7.908564568,3.269999981,0.172999993
USGS Watersheds Group,ALTM,107151-01,67067,70859,G Lake,1342781,2/25/2020 13:30,Regular,Kemmerer,1.1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS Watersheds Group,ALTM,106194-03,63683,030255A,Black Pond Stream,4268384,11/13/2017 12:32,Regular,Manual,4.1,2.28,,0,277.1983337,6.991847038,2.819999933,106.6320114,6.772699833,2.180000067,385.2939758,304.6316833,1.634019852,,,,,,,49.5272522,0.250400007,0.00725,6.683292389,11.12055588,140.4718628,49.61027527,33.40000153,27.32640076,1.706734896,0.68900001,0.141000003
USGS Watersheds Group,ALTM,106299-03,63948,030255A,Black Pond Stream,4268384,2/7/2018 12:50,Regular,Manual,0.4,,,0,212.6495667,7.322405815,3.089999914,99.06372833,7.55700016,0.709999979,386.3846741,405.975769,7.213814735,,,,,,,44.41942215,11.76980019,0.451999992,6.679960728,10.1049614,150.2957611,48.6789093,30.60000038,29.7894001,1.704325557,1.450000048,0.202000007
USGS Watersheds Group,ALTM,106354-04,64131,030255A,Black Pond Stream,4268384,4/4/2018 12:25,Triplicate,Manual,1.7,2.4,,0,225.6282959,7.089733601,0.404000014,97.3814621,8.698699951,1.059999943,396.4341736,329.5597229,1.916188478,,,,,,,43.16180801,13.97039986,0.389999986,6.697138786,10.12810135,156.2583618,48.43600845,32.90000153,29.63979912,1.638476729,0.630999982,0.164000005
USGS Watersheds Group,ALTM,106354-05,64132,030255A,Black Pond Stream,4268384,4/4/2018 12:27,Triplicate,Manual,1.7,2.4,,0,226.0351257,7.204861641,1.529999971,96.82987213,8.139300346,0.910000026,400.4889221,346.3116455,1.806774735,,,,,,,42.58270645,13.96529961,0.43599999,6.705906391,10.60193253,156.1205597,48.3331337,32.79999924,29.75279999,2.906547546,0.684000015,0.167999998
USGS Watersheds Group,ALTM,106354-06,64133,030255A,Black Pond Stream,4268384,4/4/2018 12:29,Triplicate,Manual,1.7,2.4,,0,223.6087341,7.238113403,0.400999993,96.23391724,9.077699661,0.879999995,396.2343445,332.348938,2.361872196,,,,,,,42.9163208,14.00150013,0.365999997,6.737320423,9.827002525,155.9209442,48.03931046,33.29999924,29.66799927,1.786957741,0.620000005,0.165999994
USGS Watersheds Group,ALTM,106411-03,64429,030255A,Black Pond Stream,4268384,5/3/2018 11:53,Regular,Manual,5.5,2.82,,0,159.8962097,7.062837601,1.360000014,71.29258728,6.112699986,,,340.7498779,2.816992998,,,,,,,30.27885818,11.64400005,0.697000027,6.527757168,8.179515839,125.2851715,34.86152267,25.60000038,24.60449982,3.305497169,0.968999982,0.169
USGS Watersheds Group,ALTM,106496-07,64759,030255A,Black Pond Stream,4268384,7/19/2018 14:05,Regular,Manual,24.7,2.1,,,214.6614075,6.745985508,0.425000012,87.02470398,7.260099888,,,343.8554688,12.48069382,,,,,,,43.52503586,0,-0.477999985,6.490447521,9.427440643,107.0603867,48.67644882,31.79999924,29.88439941,1.430640936,0.256000012,0.112000003
USGS Watersheds Group,ALTM,106591-03,65095,030255A,Black Pond Stream,4268384,9/19/2018 12:10,Regular,Manual,20.8,2.09,,0,235.0183411,7.010133743,0.421999991,86.47745514,7.454699993,,,300.0440674,0.856115401,,,,,,,43.19532776,0,-0.024800001,6.700469494,9.20071125,98.81583405,47.28536224,30.89999962,29.84429932,2.158851385,0.614000022,0.093000002
USGS Watersheds Group,ALTM,106678-03,65414,030255A,Black Pond Stream,4268384,11/19/2018 13:20,Regular,Manual,3.2,,,,233.8961334,6.956437588,1.649999976,105.7148743,6.982600212,,,285.3902893,0.430747658,,,,,,,48.52602768,0.586000025,3.940000057,6.436748028,9.831588745,141.0783844,49.58670807,34.09999847,27.11709976,0.423148155,6.5,0.120999999
USGS Watersheds Group,ALTM,106735-05,65561,030255A,Black Pond Stream,4268384,2/7/2019 14:15,Regular,Manual,1.7,2,1900655,0,237.4078979,6.835244179,1.679999948,95.3835907,7.454800129,,,408.1488342,1.783179641,,,,,,,41.49659729,11.2560997,0.412999988,6.709697247,8.826915741,149.0036621,46.68226242,32.59999847,29.69860077,2.674221992,0.822000027,0.188999996
USGS Watersheds Group,ALTM,106782-04,65751,030255A,Black Pond Stream,4268384,4/9/2019 12:05,Triplicate,Manual,2.9,2.34,,0,208.1393585,7.112600803,1.190000057,95.8322525,7.560299873,,,339.3011475,1.84586823,,,,,,,43.06541824,13.94890022,0.635999978,6.585487366,9.375396729,160.5807953,47.99769974,33.09999847,29.95750046,1.377390981,1.00999999,0.153999999
USGS Watersheds Group,ALTM,106782-05,65752,030255A,Black Pond Stream,4268384,4/9/2019 12:08,Triplicate,Manual,2.9,2.34,,0,221.320816,7.146064281,1.289999962,94.13140106,7.744100094,,,324.6140747,1.314918756,,,,,,,42.43376541,13.76239967,0.574000001,6.590651989,9.276515961,160.5851898,47.715271,32.79999924,30.15049934,1.378602147,0.977999985,0.149000004
USGS Watersheds Group,ALTM,106782-06,65753,030255A,Black Pond Stream,4268384,4/9/2019 12:11,Triplicate,Manual,2.9,2.34,,0,206.4016571,7.156310081,1.919999957,89.12528992,7.569200039,,,310.3849487,2.393464088,,,,,,,40.31847382,13.53310013,0.569000006,6.588641644,8.70176506,150.4400787,45.14487076,31.39999962,28.00810051,1.306575894,1.00999999,0.143000007
USGS Watersheds Group,ALTM,106828-05,65934,030255A,Black Pond Stream,4268384,5/7/2019 12:23,Regular,Manual,11.9,2.32,,0,219.9905396,7.247056007,1.25999999,77.9289093,6.725500107,,,308.9612122,1.80145359,,,,,,,38.24051285,4.116700172,0.449999988,6.565529823,8.197337151,135.9681091,40.20919037,28.79999924,26.04070091,1.246373892,0.777999997,0.140000001
USGS Watersheds Group,ALTM,106904-07,66202,030255A,Black Pond Stream,4268384,7/8/2019 15:30,Regular,Manual,25.3,2.12,,,189.1398315,7.484926224,0.59799999,78.27099609,6.185800076,,,387.4337463,0.740969062,,,,,,,38.19932938,0,0.173999995,6.87190485,8.383172989,110.5171356,44.51726532,28,26.39949989,0.824473679,0.55400002,0.156000003
USGS Watersheds Group,ALTM,107009-02,66533,030255A,Black Pond Stream,4268384,9/19/2019 11:00,Regular,Manual,15.7,2.1,,0,244.8173218,7.196456909,1.00999999,80.77179718,7.122200012,,,346.5447693,0.626058042,,,,,,,41.69938278,0,0.180999994,6.867186069,8.568774223,104.0250244,45.6575737,31.10000038,29.0291996,0.252863586,0.493999988,0.105999999
USGS Watersheds Group,ALTM,107088-03,66724,030255A,Black Pond Stream,4268384,11/7/2019 13:15,Regular,Manual,6,2.18,,0,258.1314087,7.545310497,0.950999975,96.32805634,7.189700127,,,294.3157654,0.16472137,,,,,,,46.60886383,0.385800004,0.155000001,6.848637581,8.897679329,131.4820862,45.93414307,31.79999924,27.48060036,0.238900214,0.474000007,0.109999999
USGS Watersheds Group,ALTM,107145-03,67040,030255A,Black Pond Stream,4268384,2/18/2020 13:40,Regular,Manual,1.6,,,0,,,,,7.183899879,,,,,,,,,,,,11.46080017,1.129999995,,,,,,27.38699913,,1.429999948,0.195999995
USGS Watersheds Group,ALTM,106159-01,63509,040747A,Cascade Lake Stream,4253712,11/2/2017 9:50,Regular,Manual,9.3,,,0,-32.50193024,6.679141998,0.741999984,57.66394806,10.7475996,,136.871109,645.331604,7.833415031,,,,,,,17.01825905,5.94299984,1.230000019,6.15109539,9.296072006,104.9395905,38.93701553,18.18000031,23.64489937,6.974281788,1.690000057,0.263999999
USGS Watersheds Group,ALTM,106313-03,63985,040747A,Cascade Lake Stream,4253712,2/15/2018 13:45,Regular,Manual,-0.4,,,0,83.41044617,6.95007515,1.75,58.84377289,7.894199848,,,413.6606445,5.552436829,,,,,,,18.87581825,25.38780022,1.00999999,6.472121239,9.741756439,129.277298,41.60636139,21,31.42300034,5.870854378,1.470000029,0.167999998
USGS Watersheds Group,ALTM,106399-02,64224,040747A,Cascade Lake Stream,4253712,4/16/2018 11:53,Regular,Manual,1.9,,,0,66.82522583,6.477281094,-0.853999972,46.43801117,8.9029,,,419.4805298,7.899395943,,,,,,,13.22241116,26.4816,1.710000038,6.12134409,7.566258907,101.2243958,34.09934235,18.23999977,26.323,7.828114033,2.359999895,0.166999996
USGS Watersheds Group,ALTM,106416-02,64473,040747A,Cascade Lake Stream,4253712,5/9/2018 10:42,Regular,Manual,10.9,,,0,71.65695953,6.579214573,0.88499999,53.51313019,8.096199989,,,407.1747131,4.752305031,,,,,,,16.96445656,15.40410042,0.728999972,6.348518372,7.831932545,110.5708542,40.0369339,20.89999962,28.2621994,6.39195776,1.070000052,0.158999994
USGS Watersheds Group,ALTM,106493-02,64694,040747A,Cascade Lake Stream,4253712,7/9/2018 23:15,Regular,Manual,18.8,,,0,203.0606537,6.610098362,-0.187000006,91.74205017,9.31499958,,,281.8600769,2.086157322,,,,,,,29.69911575,14.11320019,0.317999989,6.963095665,11.22798824,141.642807,64.68779755,32.70000076,32.79380035,3.228519678,0.75999999,0.107000001
USGS Watersheds Group,ALTM,106577-02,65052,040747A,Cascade Lake Stream,4253712,9/13/2018 11:35,Regular,Manual,18,,,0,206.2150421,6.940943718,2.109999895,99.18228912,8.591400146,,,669.1439819,5.424157143,,,,,,,30.88637161,7.900899887,1.350000024,6.652934551,15.10364819,157.6863861,59.35659409,33.40000153,28.73670006,5.811534405,1.879999995,0.319999993
USGS Watersheds Group,ALTM,106662-04,65353,040747A,Cascade Lake Stream,4253712,11/8/2018 11:30,Regular,Manual,5.1,,,0,55.85844421,6.2844944,0.239999995,48.66362762,6.103300095,,,570.7223511,4.085948467,,,,,,,17.06600571,2.329400063,1.25,6.165772438,8.522242546,97.1776123,37.69635773,17.88999939,26.58419991,4.306440353,2.069999933,0.207000002
USGS Watersheds Group,ALTM,106730-04,65575,040747A,Cascade Lake Stream,4253712,2/12/2019 11:40,Regular,Manual,0,,1900856,0,56.9539032,6.268981457,1.25,45.55204773,6.249300003,,,445.4992676,7.441415787,,,,,,,13.96752739,20.13800049,1.450000048,6.110503197,6.395653248,106.5310669,32.12709045,17.93000031,27.79840088,9.333963394,2.049999952,0.179000005
USGS Watersheds Group,ALTM,106813-01,65871,040747A,Cascade Lake Stream,4253712,4/17/2019 9:45,Triplicate,Manual,3.7,,,0,45.17393112,6.508705139,1.74000001,40.11029816,6.17840004,,,432.7521667,7.129338264,,,,,,,12.85009098,15.85519981,1.940000057,5.969241142,7.010435104,90.65297699,29.40660477,16.29000092,23.04770088,6.948727608,2.390000105,0.181999996
USGS Watersheds Group,ALTM,106813-02,65892,040747A,Cascade Lake Stream,4253712,4/17/2019 9:48,Triplicate,Manual,3.7,,,0,25.92199326,6.365629673,1.299999952,40.64076614,6.002799988,,,424.8924255,6.320269108,,,,,,,13.22415543,15.97369957,1.950000048,6.034273624,7.260062218,92.18540192,29.47342491,16.43000031,23.31909943,10.77686882,2.420000076,0.180999994
USGS Watersheds Group,ALTM,106813-03,65913,040747A,Cascade Lake Stream,4253712,4/17/2019 9:51,Triplicate,Manual,3.7,,,0,55.98295593,6.379039288,1.690000057,39.79432297,5.849100113,,,437.1732788,7.981173515,,,,,,,13.10850048,15.99269962,1.889999986,6.119290352,6.885163784,90.77427673,28.54275322,16.76000023,23.36580086,9.473988533,2.539999962,0.182999998
USGS Watersheds Group,ALTM,106832-01,65938,040747A,Cascade Lake Stream,4253712,5/9/2019 9:35,Regular,Manual,10.2,,,0,54.41814804,6.862707138,1.120000005,52.38365936,6.489099979,,,397.0419617,4.693902016,,,,,,,16.82165909,8.762200356,1.379999995,6.33224535,7.294741154,93.59049225,35.98826599,19.29000092,25.4633007,5.574829102,1.590000033,0.170000002
USGS Watersheds Group,ALTM,106910-04,66231,040747A,Cascade Lake Stream,4253712,7/10/2019 11:53,Regular,Manual,19.5,,,,136.3365784,7.310451508,1.909999967,68.29436493,10.90979958,,,377.1511536,3.090491772,,,,,,,22.33981323,8.803799629,0.456,6.708108902,8.693219185,118.278862,48.48761749,25.10000038,27.48110008,3.805447817,0.819999993,0.156000003
USGS Watersheds Group,ALTM,106998-03,66464,040747A,Cascade Lake Stream,4253712,9/12/2019 11:12,Regular,Manual,16,,,,134.9652252,6.951809883,0.92900002,67.66885376,9.125100136,,,646.0310059,6.350489616,,,,,,,21.97496986,4.59800005,0.975000024,6.551636219,7.66414547,116.2446747,46.03203964,24.60000038,24.27799988,4.191659451,1.389999986,0.241999999
USGS Watersheds Group,ALTM,107102-02,66820,040747A,Cascade Lake Stream,4253712,11/21/2019 11:25,Triplicate,Manual,3.3,,,0,123.4707413,7.193969727,,56.72121048,6.867499828,,,532.1646118,,,,,,,,18.07937813,7.146800041,1.269999981,6.542258263,7.694729805,121.8371429,39.71034622,21.10000038,27.35709953,5.144512177,1.769999981,0.187000006
USGS Watersheds Group,ALTM,107102-03,66821,040747A,Cascade Lake Stream,4253712,11/21/2019 11:28,Triplicate,Manual,3.3,,,0,203.5404663,7.202131271,,56.35169983,7.098400116,,,529.9998779,,,,,,,,17.90344429,6.989900112,1.190000057,6.519015312,7.714529037,123.8169022,39.12316513,21,27.17569923,6.387548923,1.629999995,0.186000004
USGS Watersheds Group,ALTM,107102-04,66822,040747A,Cascade Lake Stream,4253712,11/21/2019 11:31,Triplicate,Manual,3.3,,,0,96.04246521,7.192800999,,54.31856918,6.859099865,,,526.3947144,,,,,,,,17.73514366,7.131000042,1.200000048,6.529751778,7.646644592,121.732933,39.1674881,21,27.53100014,5.689465046,1.610000014,0.185000002
USGS Watersheds Group,ALTM,107140-01,67028,040747A,Cascade Lake Stream,4253712,2/13/2020 11:10,Regular,Manual,1.2,,,0,,,,61.77319336,7.404500008,,,,,,,,,,,19.79724884,18.46190071,1.539999962,,7.963085651,137.6719818,43.65608978,,29.02409935,12.88104725,2.00999999,0.156000003
USGS Watersheds Group,ALTM,106159-02,63510,040748A,Bubb Lake Stream,4253740,11/2/2017 10:04,Regular,Manual,8.8,,,0,38.87067032,6.482502937,0.136000007,43.29593658,6.85340023,,106.5561447,560.7977295,6.861822605,,,,,,,15.3091135,4.451499939,1.080000043,5.930639744,9.990012169,52.1848526,30.92456245,15.55000019,27.72839928,5.786695957,1.549999952,0.252999991
USGS Watersheds Group,ALTM,106331-06,64028,040748A,Bubb Lake Stream,4253740,2/27/2018 12:30,Regular,Manual,1.3,,,0,10.07766342,6.294448853,2.910000086,36.07499313,6.232500076,,,328.5772705,7.113016605,,,,,,,11.46761703,28.57299995,1.350000024,5.898658276,7.113148689,69.81942749,27.49117279,16.14999962,27.88780022,7.055132389,2.319999933,0.141000003
USGS Watersheds Group,ALTM,106342-06,64119,040748A,Bubb Lake Stream,4253740,4/2/2018 11:55,Regular,Manual,2.1,,,0,72.32685089,6.656985283,-19,42.88211441,6.705999851,,,308.4033508,6.636142731,,,,,,,14.170681,17.78580093,0.843999982,6.233259201,7.449094772,74.69072723,33.94099426,18.29999924,31.17690086,4.452886105,1.220000029,0.126000002
USGS Watersheds Group,ALTM,106410-05,64425,040748A,Bubb Lake Stream,4253740,5/2/2018 11:32,Regular,Manual,8.6,1.36,,0,63.20707703,6.557542801,0.91900003,41.47629166,5.045899868,,,326.0544739,4.508476257,,,,,,,13.67284393,15.15079975,12.30000019,6.227561951,7.268417835,72.13461304,31.2356205,17.30999947,27.78019905,5.267131329,30,0.142000005
USGS Watersheds Group,ALTM,106486-06,64794,040748A,Bubb Lake Stream,4253740,7/25/2018 11:40,Regular,Manual,18.7,,,0,78.67382813,6.665098667,1,50.20594025,6.581299782,,,377.9587708,4.56665802,,,,,,,17.64552879,7.097899914,0.148000002,6.342616558,10.39394951,75.82855988,38.03770065,19.5,28.37599945,3.840401649,0.809000015,0.153999999
USGS Watersheds Group,ALTM,106598-03,65110,040748A,Bubb Lake Stream,4253740,9/25/2018 11:05,Regular,Manual,11.7,5.6,,0,80.13763428,6.746243,0.00897,47.00347519,7.017199993,,,315.4471741,3.721704483,,,,,,,17.35037422,3.7579,0.268000007,6.363768101,10.98677063,43.06631851,36.09041595,18.70999908,29.0692997,3.514766693,0.75999999,0.108999997
USGS Watersheds Group,ALTM,106696-02,65440,040748A,Bubb Lake Stream,4253740,11/28/2018 11:55,Regular,Manual,2.2,,,0,61.77058792,6.492601871,1.370000005,42.44090652,5.973599911,,,320.0014954,1.770201921,,,,,,,16.36235046,5.522900105,0.119999997,6.061542034,7.696549892,35.40021133,37.35254669,18.45999908,32.33039856,2.158303261,0.458000004,0.088
USGS Watersheds Group,ALTM,106723-05,65537,040748A,Bubb Lake Stream,4253740,2/5/2019 13:05,Regular,Manual,1.3,,1900650,0,43.14475632,5.699142456,7.980000019,36.2386055,6.915400028,,,292.6838684,4.591965199,,,,,,,11.6363821,25.61249924,0.90200001,6.118167877,5.757621288,50.52610779,24.5406723,16.63999939,22.2779007,5.020935059,1.49000001,0.119000003
USGS Watersheds Group,ALTM,106775-04,65727,040748A,Bubb Lake Stream,4253740,4/3/2019 10:08,Regular,Manual,2,,,0,47.41785812,6.662582874,2.920000076,42.33533478,6.837600231,,,300.0107727,4.717353821,,,,,,,13.73150349,18.51519966,1.210000038,6.278453827,6.729183197,75.14425659,32.03889847,17.85000038,28.02899933,4.778740883,1.50999999,0.115000002
USGS Watersheds Group,ALTM,106825-03,65927,040748A,Bubb Lake Stream,4253740,5/2/2019 10:45,Regular,Manual,9.7,1,,0,45.39450455,6.542198181,0.744000018,38.03209305,6.35890007,,,342.6815186,4.849396229,,,,,,,13.08855534,11.3927002,1.320000052,6.085623741,6.702871323,68.65936279,29.69104385,16.44000053,26.49239922,4.84824276,1.639999986,0.145999998
USGS Watersheds Group,ALTM,106905-06,66210,040748A,Bubb Lake Stream,4253740,7/9/2019 11:41,Regular,Manual,21.3,,,,55.0633316,6.825675011,2.079999924,39.76955032,6.313600063,,,312.4081726,2.877830029,,,,,,,13.96442223,4.482500076,0.372999996,6.293179035,7.065333843,57.69467163,32.49634171,17.12999916,25.71279907,3.260294914,0.737999976,0.134000003
USGS Watersheds Group,ALTM,106988-06,66432,040748A,Bubb Lake Stream,4253740,9/4/2019 11:33,Regular,Manual,18.6,,,0,53.4681015,6.897781849,0.446999997,43.68966293,5.635900021,,,389.7567139,1.681276798,,,,,,,14.74928474,1.99119997,0.455000013,6.334425926,6.973610878,58.10882187,31.78258896,16.43000031,24.96879959,3.329479218,0.84799999,0.129999995
USGS Watersheds Group,ALTM,107096-08,66765,040748A,Bubb Lake Stream,4253740,11/14/2019 12:50,Regular,Manual,1,,,0,60.83826065,6.938516617,2.089999914,35.97939301,6.243000031,,,384.2948608,3.578341722,,,,,,,13.07770252,5.136899948,1.00999999,6.39193821,6.781364441,72.00708008,31.3899231,15.85000038,27.83959961,3.996115685,1.649999976,0.147
USGS Watersheds Group,ALTM,107134-05,66987,040748A,Bubb Lake Stream,4253740,2/3/2020 12:53,Regular,Manual,1.4,,,0,,,,35.96006775,5.907299995,,,323.1154175,,,,,,,,12.47745037,21.72450066,1.720000029,,6.590130806,88.44261169,28.65189934,,26.93050003,5.308524132,2.349999905,0.144999996
USGS Watersheds Group,ALTM,106494-03,64699,040750A,Windfall Pond Stream,4253660,7/10/2018 11:25,Regular,Manual,17.1,17.92,,,135.398056,6.618587971,0.31099999,74.59393311,6.506000042,,,472.7419434,4.949492455,,,,,,,21.86783409,13.96020031,0.646000028,6.766891956,7.325161934,60.70039749,28.72786331,23,20.03930092,6.878209114,1.100000024,0.209999993
USGS Watersheds Group,ALTM,106934-03,66323,040750A,Windfall Pond Stream,4253660,7/23/2019 11:23,Regular,Manual,17.5,,,,104.6565399,6.985485554,4.260000229,65.54502106,7.598700047,,,929.2648315,7.235855579,,,,,,,16.30885315,2.949899912,3.099999905,6.268442154,8.776860237,75.49995422,22.64796448,19.5,15.6651001,10.71666527,3.5,0.456
USGS Watersheds Group,ALTM,106145-02,63453,040753A,West Pond Stream,4253639,10/12/2017 10:03,Regular,Manual,13,,,0,0,4.768986225,-0.056200001,25.65367699,18.9531002,,51.65450287,1173.716187,11.15327072,,,,,,,7.863155842,0,3.960000038,4.898994923,6.299979687,26.79156685,21.0735836,14.40999985,8.767800331,10.49397755,5.610000134,0.589999974
USGS Watersheds Group,ALTM,106159-07,63516,040753A,West Pond Stream,4253639,11/2/2017 11:45,Regular,Manual,8.5,,,0,-17.25663567,4.815070152,1.779999971,23.24910927,5.932300091,,45.74304581,1051.648682,9.45365715,,,,,,,6.426652431,0.709900022,3.730000019,4.751255035,7.418547153,32.77835464,18.84799385,13.57999992,10.37290001,12.9262991,5.079999924,0.550999999
USGS Watersheds Group,ALTM,106217-02,63775,040753A,West Pond Stream,4253639,12/4/2017 11:00,Triplicate,Manual,2,,,0,5.684995651,5.152050972,0.947000027,22.02357101,4.903100014,,54.90164566,864.2387695,8.436266899,,,,,,,6.877824306,1.856600046,3.160000086,5.031574726,5.119229317,45.46951294,21.16558075,11.68999958,13.52499962,9.492691994,4.579999924,0.442999989
